model_ref
1 1.000000 1
757 180 358 16
 5966000  3628.31  8912.69  4809.00    943.0    165.0  8916.22  4810.37  0.99983
 5973666  3616.41  8865.13  4794.97    943.0    165.0  8879.19  4800.22  0.99615
 5980000  3610.50  8838.83  4786.06    943.0    165.0  8861.30  4794.40  0.99321
 5986334  3606.74  8819.86  4778.61    943.0    165.0  8850.29  4789.93  0.99040
 5992666  3603.76  8803.93  4771.68    943.0    165.0  8841.87  4785.81  0.98769
 5999000  3600.36  8786.91  4764.37    943.0    165.0  8831.72  4781.13  0.98516
 6005334  3595.21  8764.57  4755.80    943.0    165.0  8815.59  4774.95  0.98281
 6011666  3588.77  8738.56  4746.42    943.0    165.0  8795.19  4767.80  0.98063
 6018000  3582.48  8712.26  4736.38    943.0    165.0  8775.26  4760.32  0.97865
 6024334  3576.47  8687.28  4725.34    943.0    165.0  8756.04  4751.59  0.97693
 6030666  3570.04  8661.17  4713.11    943.0    165.6  8735.12  4741.51  0.97548
 6037000  3563.15  8633.88  4699.66    943.0    166.6  8712.31  4729.97  0.97430
 6043334  3555.81  8605.58  4685.20    943.0    167.9  8687.76  4717.16  0.97344
 6049666  3548.13  8576.54  4669.92    943.0    169.4  8661.71  4703.28  0.97292
 6056000  3540.17  8547.02  4654.00    943.0    170.9  8634.33  4688.49  0.97272
 6062334  3532.06  8517.49  4638.01    943.0    172.4  8606.18  4673.31  0.97286
 6068666  3523.93  8488.54  4622.40    943.0    173.6  8577.77  4658.24  0.97335
 6075000  3515.93  8460.52  4607.60    943.0    174.4  8549.58  4643.73  0.97418
 6081334  3508.15  8433.87  4593.94    943.0    174.7  8521.99  4630.12  0.97533
 6087666  3500.70  8409.02  4581.89    943.0    174.3  8495.46  4617.83  0.97682
 6094000  3493.69  8386.35  4571.77    943.0    173.1  8470.35  4607.20  0.97868
 6100334  3487.37  8368.38  4564.49    943.0    170.8  8448.52  4598.81  0.98106
 6106666  3482.15  8359.13  4561.06    943.0    166.5  8436.65  4594.77  0.98321
 6113000  3477.48  8352.43  4559.27    943.0    160.9  8429.26  4593.06  0.98481
 6119334  3473.15  8346.38  4558.24    943.0    154.3  8424.98  4592.99  0.98568
 6125666  3468.93  8339.14  4557.04    943.0    146.8  8422.54  4593.86  0.98554
 6132000  3464.62  8328.74  4554.76    943.0    138.9  8420.56  4594.96  0.98422
 6138334  3460.04  8313.48  4550.68    943.0    130.6  8417.88  4595.74  0.98146
 6144666  3455.08  8291.73  4544.18    943.0    122.4  8413.41  4595.80  0.97706
 6151000  3449.65  8263.88  4535.13    943.0    114.3  8405.78  4594.34  0.97147
 6157087  3443.97  8230.10  4523.91    943.0    107.0  8394.26  4591.43  0.96492
 6163174  3437.84  8189.00  4510.00    943.0     99.9  8377.66  4586.72  0.95748
 6169261  3431.16  8146.25  4494.02    943.0     93.4  8358.56  4579.59  0.95016
 6175348  3424.35  8105.59  4478.20    943.0     87.5  8337.85  4571.25  0.94385
 6181435  3417.13  8065.92  4462.83    943.0     81.9  8315.44  4562.42  0.93836
 6187522  3409.59  8025.83  4446.22    943.0     76.8  8290.41  4551.52  0.93361
 6193609  3402.38  7988.80  4431.39    943.0     72.0  8265.12  4541.23  0.93001
 6199696  3396.15  7959.19  4420.30    943.0     67.6  8241.87  4532.69  0.92822
 6205783  3390.93  7939.53  4411.84    943.0     63.4  8220.10  4523.64  0.92920
 6211870  3386.42  7927.00  4407.11    943.0     59.9  8198.98  4515.90  0.93226
 6217957  3382.84  7920.11  4406.55    943.0     56.9  8180.36  4511.13  0.93642
 6224043  3379.33  7913.70  4407.18    943.0     55.0  8159.43  4506.45  0.94137
 6230130  3375.61  7906.80  4407.93    943.0     54.3  8136.09  4501.13  0.94671
 6236217  3372.56  7901.64  4410.81    943.0     55.1  8116.70  4498.76  0.95101
 6242304  3370.21  7896.48  4415.40    943.0     57.6  8102.52  4500.05  0.95312
 6248391  3368.00  7894.84  4421.75    943.0     62.0  8100.35  4506.31  0.95190
 6254478  3365.61  7892.09  4427.23    943.0     68.5  8104.93  4514.70  0.94761
 6260565  3362.74  7884.15  4429.70    943.0     76.9  8110.73  4522.49  0.94076
 6266652  3359.10  7871.24  4428.77    943.0     86.8  8116.41  4528.63  0.93199
 6272739  3355.38  7858.61  4428.96    943.0     94.6  8124.79  4536.77  0.92230
 6278826  3351.78  7846.41  4428.68    943.0    100.2  8133.13  4544.16  0.91280
 6284913  3348.39  7836.82  4429.47    943.0    104.2  8140.87  4551.31  0.90454
 6291000  3344.99  7829.84  4431.43    943.0    107.3  8147.23  4558.15  0.89779
 6294971  3342.62  7826.11  4433.11    943.0    109.0  8150.36  4562.26  0.89405
 6298943  3340.17  7822.57  4435.24    943.0    110.7  8152.99  4566.58  0.89056
 6302914  3337.63  7818.88  4438.05    943.0    112.6  8155.39  4571.48  0.88708
 6306886  3334.93  7814.46  4441.44    943.0    114.8  8157.71  4577.21  0.88330
 6310857  3332.01  7808.36  4445.04    943.0    117.5  8159.91  4583.68  0.87892
 6314829  3328.72  7799.65  4448.46    943.0    120.9  8161.91  4590.82  0.87358
 6318800  3324.99  7787.35  4451.24    943.0    125.1  8163.64  4598.46  0.86697
 6322771  3320.69  7770.55  4452.97    943.0    130.2  8164.94  4606.44  0.85879
 6326743  3315.71  7749.06  4453.22    943.0    136.5  8165.53  4614.29  0.84911
 6330714  3310.04  7723.43  4451.87    943.0    144.1  8165.04  4621.43  0.83824
 6334686  3303.57  7694.17  4448.82    943.0    153.2  8163.14  4627.46  0.82652
 6338657  3296.28  7661.88  4444.07    943.0    164.0  8159.53  4631.98  0.81426
 6341000  3288.88  7640.62  4443.09    943.0    176.5  8155.38  4636.53  0.80690
 6341000  3068.63  7334.79  4195.90  99900.0    300.0  7334.79  4214.42  1.00000
 6342000  3068.23  7333.03  4194.84  99900.0    300.0  7333.03  4213.68  1.00000
 6343000  3065.59  7324.47  4190.30  99900.0    300.0  7324.47  4209.63  1.00000
 6344000  3060.91  7309.60  4182.54  99900.0    300.0  7309.60  4202.45  1.00000
 6345000  3054.42  7288.87  4171.82  99900.0    300.0  7288.87  4192.33  1.00000
 6346000  3046.29  7262.78  4158.41  99900.0    300.0  7262.78  4179.48  1.00000
 6347000  3036.74  7231.81  4142.56  99900.0    300.0  7231.81  4164.12  1.00000
 6348000  3025.95  7196.45  4124.56  99900.0    300.0  7196.45  4146.45  1.00000
 6349000  3014.11  7157.21  4104.65  99900.0    300.0  7157.21  4126.72  1.00000
 6350000  3001.41  7114.60  4083.11  99900.0    300.0  7114.60  4105.15  1.00000
 6351000  2988.02  7069.14  4060.21  99900.0    300.0  7069.14  4082.00  1.00000
 6352000  2974.11  7021.35  4036.21  99900.0    300.0  7021.35  4057.52  1.00000
 6353000  2959.86  6971.76  4011.40  99900.0    300.0  6971.76  4031.97  1.00000
 6354000  2945.44  6920.92  3986.03  99900.0    300.0  6920.92  4005.63  1.00000
 6355000  2931.01  6869.37  3960.39  99900.0    300.0  6869.37  3978.77  1.00000
 6356000  2916.71  6817.67  3934.74  99900.0    300.0  6817.67  3951.68  1.00000
 6357000  2902.71  6766.37  3909.37  99900.0    300.0  6766.37  3924.67  1.00000
 6358000  2889.16  6716.05  3884.55  99900.0    300.0  6716.05  3898.03  1.00000
 6359000  2876.19  6667.29  3860.56  99900.0    300.0  6667.29  3872.08  1.00000
 6360000  2863.95  6620.66  3837.67  99900.0    300.0  6620.66  3847.15  1.00000
 6361000  2852.58  6576.77  3816.18  99900.0    300.0  6576.77  3823.57  1.00000
 6362000  2842.20  6536.20  3796.35  99900.0    300.0  6536.20  3801.67  1.00000
 6363000  2832.94  6499.58  3778.48  99900.0    300.0  6499.58  3781.80  1.00000
 6364000  2824.93  6467.50  3762.84  99900.0    300.0  6467.50  3764.32  1.00000
 6365000  2818.28  6440.59  3749.73  99900.0    300.0  6440.59  3749.60  1.00000
 6366000  2813.10  6419.48  3739.42  99900.0    300.0  6419.48  3738.01  1.00000
 6367000  2809.51  6404.81  3732.21  99900.0    300.0  6404.81  3729.94  1.00000
 6368000  2807.61  6397.21  3728.39  99900.0    300.0  6397.21  3725.77  1.00000
 6368000  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6368200  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6368400  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6368600  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6368800  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6369000  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6369200  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6369400  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6369600  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6369800  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6370000  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6370200  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6370400  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6370600  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6370800  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6371000  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
