80100
 -88.00  +64.00 3  2.6127  5.4702  3.2447  3.2262
 -88.00  +64.00 4  2.6210  5.5163  3.2679  3.2558
 -88.00  +66.00 0  3.0317  7.2150  4.1422  4.1391
 -88.00  +66.00 1  2.9370  6.8910  3.9817  3.9690
 -88.00  +66.00 2  2.6739  5.7938  3.4242  3.3932
 -88.00  +66.00 3  2.6129  5.4715  3.2454  3.2269
 -88.00  +66.00 4  2.6211  5.5166  3.2681  3.2560
 -88.00  +68.00 0  3.0315  7.2141  4.1417  4.1387
 -88.00  +68.00 1  2.9371  6.8914  3.9819  3.9692
 -88.00  +68.00 2  2.6746  5.7970  3.4258  3.3949
 -88.00  +68.00 3  2.6132  5.4728  3.2461  3.2277
 -88.00  +68.00 4  2.6211  5.5170  3.2683  3.2563
 -88.00  +70.00 0  3.0312  7.2134  4.1413  4.1384
 -88.00  +70.00 1  2.9373  6.8919  3.9821  3.9695
 -88.00  +70.00 2  2.6752  5.8002  3.4276  3.3967
 -88.00  +70.00 3  2.6134  5.4742  3.2468  3.2284
 -88.00  +70.00 4  2.6212  5.5174  3.2685  3.2565
 -88.00  +72.00 0  3.0310  7.2127  4.1410  4.1381
 -88.00  +72.00 1  2.9375  6.8925  3.9824  3.9699
 -88.00  +72.00 2  2.6759  5.8037  3.4293  3.3985
 -88.00  +72.00 3  2.6137  5.4756  3.2476  3.2292
 -88.00  +72.00 4  2.6213  5.5177  3.2687  3.2567
 -88.00  +74.00 0  3.0308  7.2121  4.1406  4.1378
 -88.00  +74.00 1  2.9377  6.8932  3.9827  3.9703
 -88.00  +74.00 2  2.6766  5.8072  3.4312  3.4005
 -88.00  +74.00 3  2.6139  5.4770  3.2484  3.2301
 -88.00  +74.00 4  2.6213  5.5181  3.2689  3.2569
 -88.00  +76.00 0  3.0306  7.2115  4.1403  4.1375
 -88.00  +76.00 1  2.9379  6.8940  3.9831  3.9708
 -88.00  +76.00 2  2.6774  5.8109  3.4331  3.4025
 -88.00  +76.00 3  2.6142  5.4785  3.2491  3.2309
 -88.00  +76.00 4  2.6214  5.5184  3.2690  3.2572
 -88.00  +78.00 0  3.0305  7.2109  4.1400  4.1373
 -88.00  +78.00 1  2.9381  6.8948  3.9835  3.9713
 -88.00  +78.00 2  2.6781  5.8146  3.4350  3.4047
 -88.00  +78.00 3  2.6144  5.4800  3.2499  3.2318
 -88.00  +78.00 4  2.6215  5.5188  3.2692  3.2574
 -88.00  +80.00 0  3.0303  7.2103  4.1397  4.1371
 -88.00  +80.00 1  2.9384  6.8957  3.9839  3.9718
 -88.00  +80.00 2  2.6789  5.8186  3.4371  3.4069
 -88.00  +80.00 3  2.6147  5.4815  3.2508  3.2328
 -88.00  +80.00 4  2.6215  5.5192  3.2694  3.2576
 -88.00  +82.00 0  3.0301  7.2098  4.1393  4.1369
 -88.00  +82.00 1  2.9386  6.8967  3.9843  3.9724
 -88.00  +82.00 2  2.6797  5.8226  3.4391  3.4092
 -88.00  +82.00 3  2.6150  5.4831  3.2516  3.2337
 -88.00  +82.00 4  2.6216  5.5195  3.2696  3.2579
 -88.00  +84.00 0  3.0300  7.2092  4.1390  4.1367
 -88.00  +84.00 1  2.9389  6.8976  3.9847  3.9730
 -88.00  +84.00 2  2.6806  5.8267  3.4412  3.4115
 -88.00  +84.00 3  2.6153  5.4847  3.2524  3.2347
 -88.00  +84.00 4  2.6217  5.5199  3.2697  3.2582
 -88.00  +86.00 0  3.0298  7.2086  4.1386  4.1365
 -88.00  +86.00 1  2.9392  6.8986  3.9851  3.9736
 -88.00  +86.00 2  2.6814  5.8310  3.4434  3.4140
 -88.00  +86.00 3  2.6156  5.4864  3.2533  3.2357
 -88.00  +86.00 4  2.6217  5.5203  3.2699  3.2584
 -88.00  +88.00 0  3.0296  7.2080  4.1383  4.1363
 -88.00  +88.00 1  2.9394  6.8996  3.9855  3.9742
 -88.00  +88.00 2  2.6823  5.8353  3.4456  3.4165
 -88.00  +88.00 3  2.6159  5.4881  3.2542  3.2368
 -88.00  +88.00 4  2.6218  5.5206  3.2701  3.2587
 -88.00  +90.00 0  3.0294  7.2073  4.1379  4.1360
 -88.00  +90.00 1  2.9397  6.9006  3.9860  3.9749
 -88.00  +90.00 2  2.6832  5.8398  3.4479  3.4191
 -88.00  +90.00 3  2.6162  5.4898  3.2551  3.2378
 -88.00  +90.00 4  2.6219  5.5210  3.2702  3.2590
 -88.00  +92.00 0  3.0292  7.2067  4.1375  4.1358
 -88.00  +92.00 1  2.9400  6.9016  3.9864  3.9756
 -88.00  +92.00 2  2.6841  5.8443  3.4501  3.4217
 -88.00  +92.00 3  2.6165  5.4915  3.2560  3.2389
 -88.00  +92.00 4  2.6219  5.5213  3.2704  3.2592
 -88.00  +94.00 0  3.0290  7.2060  4.1371  4.1356
 -88.00  +94.00 1  2.9403  6.9026  3.9868  3.9763
 -88.00  +94.00 2  2.6850  5.8488  3.4524  3.4243
 -88.00  +94.00 3  2.6168  5.4933  3.2569  3.2400
 -88.00  +94.00 4  2.6220  5.5217  3.2705  3.2595
 -88.00  +96.00 0  3.0288  7.2053  4.1367  4.1353
 -88.00  +96.00 1  2.9406  6.9036  3.9872  3.9770
 -88.00  +96.00 2  2.6860  5.8535  3.4548  3.4271
 -88.00  +96.00 3  2.6172  5.4951  3.2578  3.2411
 -88.00  +96.00 4  2.6221  5.5220  3.2707  3.2598
 -88.00  +98.00 0  3.0285  7.2045  4.1362  4.1351
 -88.00  +98.00 1  2.9409  6.9046  3.9876  3.9777
 -88.00  +98.00 2  2.6869  5.8581  3.4571  3.4298
 -88.00  +98.00 3  2.6175  5.4969  3.2587  3.2423
 -88.00  +98.00 4  2.6221  5.5224  3.2708  3.2601
 -88.00 +100.00 0  3.0283  7.2037  4.1357  4.1348
 -88.00 +100.00 1  2.9411  6.9055  3.9880  3.9784
 -88.00 +100.00 2  2.6879  5.8628  3.4594  3.4326
 -88.00 +100.00 3  2.6178  5.4987  3.2596  3.2434
 -88.00 +100.00 4  2.6222  5.5228  3.2710  3.2604
 -88.00 +102.00 0  3.0280  7.2028  4.1352  4.1345
 -88.00 +102.00 1  2.9414  6.9065  3.9884  3.9790
 -88.00 +102.00 2  2.6889  5.8676  3.4618  3.4354
 -88.00 +102.00 3  2.6181  5.5005  3.2606  3.2446
 -88.00 +102.00 4  2.6223  5.5232  3.2712  3.2607
 -88.00 +104.00 0  3.0278  7.2019  4.1347  4.1342
 -88.00 +104.00 1  2.9416  6.9074  3.9887  3.9797
 -88.00 +104.00 2  2.6898  5.8723  3.4641  3.4382
 -88.00 +104.00 3  2.6185  5.5024  3.2615  3.2458
 -88.00 +104.00 4  2.6223  5.5236  3.2713  3.2611
 -88.00 +106.00 0  3.0275  7.2010  4.1342  4.1339
 -88.00 +106.00 1  2.9419  6.9082  3.9890  3.9804
 -88.00 +106.00 2  2.6908  5.8770  3.4664  3.4411
 -88.00 +106.00 3  2.6188  5.5043  3.2624  3.2470
 -88.00 +106.00 4  2.6224  5.5241  3.2715  3.2614
 -88.00 +108.00 0  3.0272  7.2001  4.1336  4.1336
 -88.00 +108.00 1  2.9421  6.9091  3.9893  3.9811
 -88.00 +108.00 2  2.6918  5.8817  3.4687  3.4439
 -88.00 +108.00 3  2.6192  5.5062  3.2634  3.2483
 -88.00 +108.00 4  2.6225  5.5245  3.2717  3.2618
 -88.00 +110.00 0  3.0269  7.1991  4.1330  4.1333
 -88.00 +110.00 1  2.9423  6.9099  3.9896  3.9817
 -88.00 +110.00 2  2.6927  5.8863  3.4710  3.4467
 -88.00 +110.00 3  2.6195  5.5081  3.2644  3.2495
 -88.00 +110.00 4  2.6226  5.5251  3.2720  3.2622
 -88.00 +112.00 0  3.0266  7.1981  4.1324  4.1330
 -88.00 +112.00 1  2.9425  6.9106  3.9898  3.9824
 -88.00 +112.00 2  2.6937  5.8909  3.4732  3.4495
 -88.00 +112.00 3  2.6199  5.5101  3.2653  3.2508
 -88.00 +112.00 4  2.6227  5.5256  3.2722  3.2626
 -88.00 +114.00 0  3.0263  7.1970  4.1318  4.1326
 -88.00 +114.00 1  2.9427  6.9113  3.9900  3.9830
 -88.00 +114.00 2  2.6946  5.8954  3.4754  3.4523
 -88.00 +114.00 3  2.6202  5.5121  3.2663  3.2521
 -88.00 +114.00 4  2.6228  5.5263  3.2725  3.2631
 -88.00 +116.00 0  3.0259  7.1959  4.1311  4.1323
 -88.00 +116.00 1  2.9429  6.9119  3.9902  3.9836
 -88.00 +116.00 2  2.6955  5.8999  3.4775  3.4551
 -88.00 +116.00 3  2.6206  5.5141  3.2673  3.2534
 -88.00 +116.00 4  2.6230  5.5270  3.2728  3.2636
 -88.00 +118.00 0  3.0256  7.1948  4.1304  4.1319
 -88.00 +118.00 1  2.9431  6.9125  3.9903  3.9842
 -88.00 +118.00 2  2.6965  5.9043  3.4796  3.4579
 -88.00 +118.00 3  2.6210  5.5161  3.2683  3.2548
 -88.00 +118.00 4  2.6231  5.5277  3.2732  3.2642
 -88.00 +120.00 0  3.0252  7.1936  4.1297  4.1315
 -88.00 +120.00 1  2.9432  6.9130  3.9904  3.9848
 -88.00 +120.00 2  2.6973  5.9086  3.4817  3.4606
 -88.00 +120.00 3  2.6213  5.5182  3.2693  3.2561
 -88.00 +120.00 4  2.6232  5.5286  3.2735  3.2648
 -88.00 +122.00 0  3.0249  7.1924  4.1290  4.1311
 -88.00 +122.00 1  2.9433  6.9134  3.9905  3.9853
 -88.00 +122.00 2  2.6982  5.9128  3.4836  3.4633
 -88.00 +122.00 3  2.6217  5.5203  3.2704  3.2575
 -88.00 +122.00 4  2.6234  5.5295  3.2740  3.2654
 -88.00 +124.00 0  3.0245  7.1911  4.1282  4.1307
 -88.00 +124.00 1  2.9434  6.9137  3.9905  3.9858
 -88.00 +124.00 2  2.6991  5.9169  3.4856  3.4659
 -88.00 +124.00 3  2.6221  5.5224  3.2714  3.2589
 -88.00 +124.00 4  2.6236  5.5304  3.2744  3.2661
 -88.00 +126.00 0  3.0241  7.1898  4.1274  4.1302
 -88.00 +126.00 1  2.9435  6.9140  3.9904  3.9862
 -88.00 +126.00 2  2.6999  5.9208  3.4874  3.4685
 -88.00 +126.00 3  2.6225  5.5245  3.2724  3.2603
 -88.00 +126.00 4  2.6238  5.5314  3.2749  3.2668
 -88.00 +128.00 0  3.0237  7.1884  4.1266  4.1298
 -88.00 +128.00 1  2.9435  6.9141  3.9903  3.9867
 -88.00 +128.00 2  2.7007  5.9246  3.4891  3.4710
 -88.00 +128.00 3  2.6229  5.5266  3.2734  3.2617
 -88.00 +128.00 4  2.6240  5.5325  3.2754  3.2676
 -88.00 +130.00 0  3.0232  7.1869  4.1257  4.1293
 -88.00 +130.00 1  2.9435  6.9141  3.9902  3.9870
 -88.00 +130.00 2  2.7015  5.9283  3.4908  3.4734
 -88.00 +130.00 3  2.6233  5.5287  3.2744  3.2632
 -88.00 +130.00 4  2.6242  5.5336  3.2759  3.2683
 -88.00 +132.00 0  3.0227  7.1854  4.1248  4.1287
 -88.00 +132.00 1  2.9435  6.9140  3.9899  3.9874
 -88.00 +132.00 2  2.7022  5.9318  3.4924  3.4758
 -88.00 +132.00 3  2.6236  5.5308  3.2755  3.2646
 -88.00 +132.00 4  2.6244  5.5347  3.2764  3.2691
 -88.00 +134.00 0  3.0223  7.1838  4.1239  4.1282
 -88.00 +134.00 1  2.9435  6.9139  3.9896  3.9877
 -88.00 +134.00 2  2.7029  5.9352  3.4939  3.4782
 -88.00 +134.00 3  2.6240  5.5329  3.2765  3.2660
 -88.00 +134.00 4  2.6246  5.5359  3.2770  3.2700
 -88.00 +136.00 0  3.0218  7.1821  4.1229  4.1276
 -88.00 +136.00 1  2.9434  6.9136  3.9893  3.9879
 -88.00 +136.00 2  2.7036  5.9384  3.4953  3.4804
 -88.00 +136.00 3  2.6244  5.5349  3.2774  3.2675
 -88.00 +136.00 4  2.6248  5.5372  3.2776  3.2708
 -88.00 +138.00 0  3.0212  7.1804  4.1219  4.1270
 -88.00 +138.00 1  2.9433  6.9132  3.9889  3.9881
 -88.00 +138.00 2  2.7042  5.9414  3.4966  3.4826
 -88.00 +138.00 3  2.6248  5.5370  3.2784  3.2689
 -88.00 +138.00 4  2.6250  5.5384  3.2782  3.2717
